"19","cor",44,1,2,1,500,2,2,0,6,4,"ACE",4918.355,4938.586,4951.34,4966.913,5023.627,5078.699,5095.147,5107.777,5122.279,0,4911.428,4931.66,4944.413,4959.986,5016.7,5071.772,5088.22,5100.85,5115.352,0,4931.059,4951.291,4964.044,4979.617,5036.331,5091.403,5107.851,5120.481,5134.984,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,564.345,578.872,591.366,607.913,663.041,719.756,735.218,748.05,768.242,0,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2451.714,-2461.83,-2468.207,-2475.993,-2504.35,-2531.886,-2540.11,-2546.425,-2553.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.004,0,-2451.714,-2461.83,-2468.207,-2475.993,-2504.35,-2531.886,-2540.11,-2546.425,-2553.676,0
"20","cor",45,2,2,1,500,2,2,0,6,4,"ACE",4846.522,4859.802,4874.684,4891.894,4951.56,5008.414,5024.006,5038.833,5055.707,0,4839.595,4852.875,4867.757,4884.967,4944.634,5001.487,5017.08,5031.906,5048.781,0,4859.226,4872.506,4887.388,4904.598,4964.265,5021.118,5036.711,5051.537,5068.412,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,630.643,647.792,662.567,678.185,735.104,794.742,811.986,826.145,839.937,0,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2415.797,-2422.438,-2429.879,-2438.484,-2468.317,-2496.744,-2504.54,-2511.953,-2520.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.002,1.002,1.002,1.003,1.003,1.003,1.003,1.003,1.003,0,-2415.797,-2422.438,-2429.879,-2438.483,-2468.317,-2496.744,-2504.54,-2511.953,-2520.39,0
"21","cor",50,1,1,2,500,2,2,0,6,4,"ACE",5396.357,5407.709,5417.3,5429.207,5465.596,5499.243,5509.224,5518.512,5529.619,4,5389.43,5400.782,5410.373,5422.28,5458.669,5492.317,5502.297,5511.585,5522.692,4,5409.061,5420.414,5430.005,5441.911,5478.3,5511.948,5521.928,5531.216,5542.323,4,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,4,156.772,168.079,177.386,187.43,221.063,257.462,269.268,278.513,290.307,4,6,6,6,6,6,6,6,6,6,4,1,1,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,4,-2690.715,-2696.391,-2701.187,-2707.14,-2725.335,-2742.158,-2747.149,-2751.793,-2757.346,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,4,1.007,1.007,1.007,1.008,1.009,1.011,1.011,1.012,1.013,4,-2690.715,-2696.391,-2701.187,-2707.14,-2725.335,-2742.158,-2747.149,-2751.793,-2757.346,4
"22","cor",51,2,1,2,500,2,2,0,6,4,"ACE",5297.342,5309.71,5319.647,5331.851,5374.63,5416.029,5426.545,5436.089,5446.208,12,5290.415,5302.783,5312.72,5324.924,5367.703,5409.102,5419.619,5429.162,5439.281,12,5310.046,5322.414,5332.351,5344.555,5387.334,5428.733,5439.25,5448.793,5458.912,12,1,1,1,1,1,1,1,1,1,12,2,2,2,2,2,2,2,2,2,12,0,0,0,0,0,0,0,0,0,12,239.683,250.511,260.131,270.588,312.04,354.818,366.812,376.909,389.059,12,6,6,6,6,6,6,6,6,6,12,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,12,-2641.208,-2647.391,-2652.36,-2658.462,-2679.851,-2700.551,-2705.809,-2710.581,-2715.641,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,12,1.005,1.005,1.005,1.006,1.006,1.007,1.008,1.008,1.008,12,-2641.208,-2647.391,-2652.36,-2658.462,-2679.851,-2700.551,-2705.809,-2710.581,-2715.641,12
"23","cor",53,1,2,2,500,2,2,0,6,4,"ACE",5229.842,5246.861,5260.384,5273.161,5318.926,5362.738,5375.721,5385.723,5398.428,12,5222.915,5239.934,5253.457,5266.234,5311.999,5355.811,5368.794,5378.797,5391.501,12,5242.546,5259.565,5273.088,5285.865,5331.63,5375.442,5388.425,5398.428,5411.132,12,1,1,1,1,1,1,1,1,1,12,2,2,2,2,2,2,2,2,2,12,0,0,0,0,0,0,0,0,0,12,287.934,300.954,310.709,323.928,367.7,413.503,426.255,439.497,456.729,12,6,6,6,6,6,6,6,6,6,12,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,12,-2607.458,-2615.967,-2622.728,-2629.117,-2652,-2673.905,-2680.397,-2685.398,-2691.751,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,12,1.004,1.005,1.005,1.005,1.005,1.006,1.006,1.007,1.007,12,-2607.458,-2615.967,-2622.728,-2629.117,-2652,-2673.905,-2680.397,-2685.307,-2691.751,12
"24","cor",54,2,2,2,500,2,2,0,6,4,"ACE",5156.797,5170.7,5184.391,5197.719,5247.797,5292.56,5305.849,5316.999,5330.833,0,5149.87,5163.773,5177.464,5190.792,5240.87,5285.633,5298.923,5310.072,5323.906,0,5169.501,5183.404,5197.095,5210.423,5260.501,5305.264,5318.554,5329.703,5343.537,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,355.226,369.631,380.667,394.094,438.86,488.862,502.165,515.904,529.628,0,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2570.935,-2577.887,-2584.732,-2591.396,-2616.435,-2638.816,-2645.461,-2651.036,-2657.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.004,1.004,1.004,1.004,1.005,1.005,1.005,1.005,1.006,0,-2570.935,-2577.887,-2584.732,-2591.396,-2616.435,-2638.816,-2645.461,-2651.036,-2657.953,0
"25","cor",59,1,1,1,1000,2,2,0,6,4,"ACE",10365.6,10384.03,10398.8,10420.05,10487.86,10557.02,10576.56,10592.92,10607.39,0,10355.91,10374.34,10389.1,10410.35,10478.16,10547.33,10566.86,10583.22,10597.69,0,10378.31,10396.74,10411.5,10432.75,10500.57,10569.73,10589.27,10605.62,10620.1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,757.766,772.157,788.241,808.143,877.271,945.154,966.318,980.98,999.563,0,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-5173.953,-5183.169,-5190.55,-5201.175,-5235.081,-5269.665,-5279.433,-5287.61,-5294.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.002,1.002,1.002,1.002,1.002,1.002,1.003,1.003,1.003,0,-5173.953,-5183.169,-5190.55,-5201.175,-5235.081,-5269.665,-5279.433,-5287.61,-5294.847,0
"26","cor",60,2,1,1,1000,2,2,0,6,4,"ACE",10112.78,10137.33,10155.45,10175.6,10250.83,10322.12,10340.75,10359.9,10380.59,0,10103.082,10127.631,10145.757,10165.904,10241.135,10312.428,10331.056,10350.205,10370.898,0,10125.49,10150.03,10168.16,10188.31,10263.54,10334.83,10353.46,10372.61,10393.3,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,983.547,1005.045,1024.303,1043.037,1114.319,1189.556,1209.652,1227.828,1252.202,0,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-5047.541,-5059.816,-5068.879,-5078.952,-5116.567,-5152.214,-5161.528,-5171.103,-5181.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,0,-5047.541,-5059.816,-5068.879,-5078.952,-5116.567,-5152.214,-5161.528,-5171.103,-5181.449,0
"27","cor",62,1,2,1,1000,2,2,0,6,4,"ACE",9896.123,9919.663,9937.124,9960.75,10041.594,10119.779,10142.851,10161.094,10182.356,0,9886.428,9909.967,9927.429,9951.054,10031.898,10110.083,10133.156,10151.399,10172.661,0,9908.831,9932.371,9949.833,9973.458,10054.302,10132.487,10155.559,10173.803,10195.064,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1182.637,1203.944,1222.077,1245.308,1323.573,1404.45,1427.968,1445.406,1469.069,0,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-4939.214,-4950.984,-4959.715,-4971.527,-5011.949,-5051.042,-5062.578,-5071.7,-5082.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.001,1.001,1.001,1.001,1.002,1.002,1.002,1.002,1.002,0,-4939.214,-4950.984,-4959.715,-4971.527,-5011.949,-5051.042,-5062.578,-5071.7,-5082.33,0
"28","cor",63,2,2,1,1000,2,2,0,6,4,"ACE",9747.631,9770.152,9787.558,9812.784,9895.225,9973.163,9994.191,10015.266,10033.348,0,9737.935,9760.457,9777.862,9803.089,9885.529,9963.468,9984.496,10005.57,10023.652,0,9760.339,9782.861,9800.266,9825.492,9907.933,9985.872,10006.899,10027.974,10046.056,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1331.463,1349.905,1370.878,1392.006,1469.959,1552.396,1577.603,1594.951,1617.305,0,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-4864.968,-4876.229,-4884.931,-4897.544,-4938.765,-4977.734,-4988.248,-4998.785,-5007.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.002,0,-4864.968,-4876.229,-4884.931,-4897.544,-4938.765,-4977.734,-4988.248,-4998.785,-5007.826,0
"29","cor",68,1,1,2,1000,2,2,0,6,4,"ACE",10831.71,10847.33,10858.06,10873.52,10924.23,10973.83,10986.42,10997.46,11011.48,0,10822.01,10837.63,10848.36,10863.83,10914.53,10964.13,10976.72,10987.76,11001.79,0,10844.42,10860.03,10870.76,10886.23,10936.94,10986.53,10999.12,11010.17,11024.19,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,352.98,367.721,378.633,391.32,440.969,491.533,507.116,517.791,533.478,0,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-5407.007,-5414.815,-5420.18,-5427.913,-5453.267,-5478.066,-5484.36,-5489.882,-5496.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.004,1.004,1.004,1.004,1.005,1.005,1.005,1.005,1.006,0,-5407.007,-5414.815,-5420.18,-5427.913,-5453.267,-5478.066,-5484.36,-5489.882,-5496.893,0
"30","cor",69,2,1,2,1000,2,2,0,6,4,"ACE",10630.66,10649.32,10665.75,10682.9,10743.84,10800.27,10815.22,10827.15,10844.47,0,10620.97,10639.63,10656.06,10673.2,10734.15,10790.57,10805.52,10817.45,10834.77,0,10643.37,10662.03,10678.46,10695.6,10756.55,10812.98,10827.93,10839.85,10857.18,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,520.248,538.028,549.966,564.93,621.347,682.102,699.41,715.542,734.092,0,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-5306.483,-5315.814,-5324.03,-5332.6,-5363.074,-5391.286,-5398.762,-5404.725,-5413.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.003,1.003,1.003,1.003,1.003,1.004,1.004,1.004,1.004,0,-5306.483,-5315.814,-5324.03,-5332.6,-5363.074,-5391.286,-5398.762,-5404.725,-5413.386,0
"31","cor",71,1,2,2,1000,2,2,0,6,4,"ACE",10510.09,10531.48,10546.57,10564.99,10629.93,10691.98,10709.36,10724.7,10744.94,0,10500.4,10521.78,10536.88,10555.29,10620.24,10682.28,10699.67,10715,10735.24,0,10522.8,10544.19,10559.28,10577.69,10642.64,10704.69,10722.07,10737.4,10757.64,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,620.082,640.447,655.755,673.18,735.226,800.205,818.532,833.021,854.717,0,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-5246.2,-5256.892,-5264.439,-5273.646,-5306.117,-5337.142,-5345.833,-5353.5,-5363.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.002,1.002,1.002,1.003,1.003,1.003,1.003,1.003,1.003,0,-5246.2,-5256.892,-5264.439,-5273.646,-5306.117,-5337.142,-5345.833,-5353.5,-5363.62,0
"32","cor",72,2,2,2,1000,2,2,0,6,4,"ACE",10360.52,10380.34,10399.69,10419.81,10488.69,10557.01,10577.72,10591.73,10610.24,0,10350.83,10370.65,10390,10410.12,10479,10547.32,10568.02,10582.04,10600.54,0,10373.23,10393.05,10412.4,10432.52,10501.4,10569.72,10590.43,10604.44,10622.95,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,754.777,773.244,787.434,808.191,876.458,945.37,965.476,984.818,1004.645,0,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-5171.413,-5181.325,-5190.998,-5201.059,-5235.499,-5269.657,-5280.011,-5287.019,-5296.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.002,1.002,1.002,1.002,1.002,1.002,1.003,1.003,1.003,0,-5171.413,-5181.324,-5190.998,-5201.059,-5235.499,-5269.657,-5280.011,-5287.019,-5296.272,0
"33","cov",5,1,1,1,100,2,2,0,6,4,"ACE",1422.718,1432.62,1443.147,1454.114,1492.382,1528.221,1539.65,1547.25,1554.92,72,1422.197,1432.099,1442.626,1453.594,1491.861,1527.7,1539.129,1546.73,1554.399,72,1435.39,1445.292,1455.819,1466.787,1505.055,1540.893,1552.322,1559.923,1567.592,72,0.867,0.898,0.919,0.941,1,1,1,1,1,72,2,2,2,2,2,2,2,2,2,72,0,0,0,0,0,0,0,0,0,72,53.33,58.338,62.778,68.359,88.838,111.705,118.543,124.656,131.304,72,6,6,6,6,6,6,6,6,6,72,0.0098,0.0229,0.044,0.0892,0.4904,0.8972,0.9468,0.9736,0.9906,72,0.844,1.264,1.677,2.228,5.423,10.968,12.932,14.661,16.826,72,-707.099,-712.05,-717.313,-722.797,-741.931,-759.85,-765.565,-769.365,-773.2,72,0,0,0,0,0,0,0.016,0.041,0.061,72,0,0,0.016,0.057,0.123,0.175,0.189,0.2,0.212,72,0,0,0,0,0,0.091,0.107,0.12,0.134,72,0.033,0.065,0.108,0.185,0.636,0.941,0.971,0.986,0.995,72,0.032,0.038,0.044,0.052,0.088,0.138,0.155,0.171,0.194,72,0.956,0.966,0.973,0.98,1.002,1.015,1.018,1.02,1.023,72,-704.168,-708.688,-713.888,-719.869,-738.796,-757.068,-762.744,-766.588,-770.801,72
"34","cov",6,2,1,1,100,2,2,0,6,4,"ACE",1511.913,1524.201,1533.554,1545.634,1582.744,1619.225,1629.59,1639.32,1648.404,87,1511.392,1523.68,1533.033,1545.113,1582.223,1618.705,1629.069,1638.799,1647.883,87,1524.586,1536.874,1546.227,1558.307,1595.417,1631.898,1642.262,1651.992,1661.076,87,0.896,0.92,0.94,0.957,1,1,1,1,1,87,2,2,2,2,2,2,2,2,2,87,0,0,0,0,0,0,0,0,0,87,74.085,79.311,84.65,91.074,113.135,137.068,144.102,150.649,158.303,87,6,6,6,6,6,6,6,6,6,87,0.0096,0.0231,0.0503,0.0949,0.4888,0.9034,0.9519,0.9786,0.9925,87,0.778,1.152,1.604,2.17,5.43,10.789,12.55,14.64,16.897,87,-751.696,-757.84,-762.517,-768.557,-787.112,-805.352,-810.534,-815.4,-819.941,87,0,0,0,0,0,0,0,0.041,0.061,87,0,0,0,0.054,0.123,0.174,0.186,0.2,0.213,87,0,0,0,0,0,0.089,0.104,0.12,0.135,87,0.033,0.065,0.119,0.194,0.635,0.945,0.974,0.989,0.996,87,0.03,0.035,0.042,0.05,0.086,0.137,0.155,0.172,0.194,87,0.965,0.973,0.98,0.986,1.002,1.012,1.014,1.016,1.017,87,-748.87,-754.676,-759.28,-765.116,-784.173,-802.394,-807.456,-812.415,-817.409,87
"35","cov",8,1,2,1,100,2,2,0,6,4,"ACE",1494.761,1505.092,1515.022,1525.675,1563.08,1598.124,1608.171,1616.439,1625.447,22,1494.24,1504.571,1514.501,1525.154,1562.559,1597.603,1607.65,1615.918,1624.926,22,1507.433,1517.765,1527.694,1538.347,1575.752,1610.797,1620.843,1629.111,1638.119,22,0.912,0.935,0.948,0.964,1,1,1,1,1,22,2,2,2,2,2,2,2,2,2,22,0,0,0,0,0,0,0,0,0,22,89.047,96.74,102.77,109.143,134.127,159.704,167.142,174.527,184.385,22,6,6,6,6,6,6,6,6,6,22,0.0092,0.0232,0.0465,0.097,0.4912,0.8962,0.9473,0.9745,0.9916,22,0.811,1.245,1.67,2.241,5.419,10.731,12.783,14.64,16.988,22,-743.12,-748.286,-753.25,-758.577,-777.28,-794.802,-799.825,-803.959,-808.463,22,0,0,0,0,0,0,0.012,0.041,0.062,22,0,0,0.014,0.057,0.123,0.173,0.188,0.2,0.213,22,0,0,0,0,0,0.089,0.106,0.12,0.135,22,0.032,0.066,0.113,0.197,0.637,0.94,0.971,0.987,0.996,22,0.028,0.035,0.041,0.049,0.084,0.137,0.158,0.176,0.199,22,0.971,0.978,0.983,0.988,1.001,1.01,1.011,1.013,1.015,22,-739.641,-744.91,-749.771,-755.48,-774.339,-792.082,-796.646,-800.774,-806.238,22
"36","cov",9,2,2,1,100,2,2,0,6,4,"ACE",1567.246,1579.635,1589.492,1599.508,1637.018,1673.052,1682.466,1690.377,1699.091,2,1566.726,1579.114,1588.971,1598.987,1636.497,1672.531,1681.945,1689.857,1698.571,2,1579.919,1592.307,1602.164,1612.18,1649.69,1685.724,1695.138,1703.05,1711.764,2,0.92,0.94,0.953,0.966,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,102.817,110.395,116.251,122.665,148.644,175.468,183.527,189.815,197.65,2,6,6,6,6,6,6,6,6,6,2,0.007,0.0234,0.0482,0.0949,0.4984,0.8925,0.9449,0.9726,0.9887,2,0.899,1.28,1.698,2.275,5.36,10.78,12.689,14.593,17.575,2,-779.363,-785.557,-790.485,-795.494,-814.248,-832.265,-836.973,-840.928,-845.285,2,0,0,0,0,0,0,0.009,0.041,0.066,2,0,0,0.019,0.059,0.122,0.174,0.187,0.199,0.217,2,0,0,0,0,0,0.089,0.106,0.12,0.139,2,0.026,0.066,0.116,0.194,0.643,0.938,0.97,0.986,0.994,2,0.029,0.035,0.042,0.049,0.084,0.141,0.162,0.18,0.204,2,0.973,0.98,0.984,0.989,1.001,1.009,1.01,1.011,1.012,2,-776.666,-782.497,-787.043,-792.305,-811.23,-829.407,-834.139,-837.904,-842.448,2
"37","cov",14,1,1,2,100,2,2,0,6,4,"ACE",1581.316,1594.484,1602.85,1614.23,1651.685,1687.31,1698.355,1706.323,1715.837,362,1580.795,1593.963,1602.329,1613.709,1651.164,1686.789,1697.834,1705.802,1715.316,362,1593.989,1607.157,1615.522,1626.902,1664.357,1699.982,1711.028,1718.995,1728.51,362,0.722,0.79,0.84,0.885,1,1,1,1,1,362,2,2,2,2,2,2,2,2,2,362,0,0,0,0,0,0,0,0,0,362,19.842,23.845,27.075,30.543,45.823,63.053,68.351,74.396,81.576,362,6,6,6,6,6,6,6,6,6,362,0.0115,0.0256,0.0513,0.093,0.4791,0.8921,0.9451,0.9729,0.9899,362,0.87,1.277,1.699,2.277,5.519,10.842,12.517,14.361,16.449,362,-786.398,-792.982,-797.164,-802.855,-821.582,-839.395,-844.917,-848.901,-853.658,362,0,0,0,0,0,0,0,0.038,0.058,362,0,0,0.02,0.059,0.124,0.174,0.186,0.198,0.21,362,0,0,0,0,0,0.09,0.104,0.118,0.132,362,0.038,0.071,0.121,0.191,0.626,0.938,0.97,0.986,0.995,362,0.033,0.04,0.046,0.055,0.09,0.136,0.152,0.168,0.189,362,0.907,0.93,0.947,0.962,1.004,1.03,1.038,1.046,1.056,362,-782.689,-789.777,-793.799,-799.659,-818.527,-836.398,-841.862,-846.202,-851.435,362
"38","cov",15,2,1,2,100,2,2,0,6,4,"ACE",1652.224,1664.889,1675.043,1684.187,1721.921,1757.874,1768.055,1776.686,1787.677,274,1651.703,1664.368,1674.523,1683.666,1721.4,1757.353,1767.534,1776.165,1787.156,274,1664.896,1677.561,1687.716,1696.859,1734.593,1770.546,1780.727,1789.359,1800.349,274,0.805,0.849,0.889,0.922,1,1,1,1,1,274,2,2,2,2,2,2,2,2,2,274,0,0,0,0,0,0,0,0,0,274,33.888,37.977,41.572,45.664,63.91,83.537,89.356,94.664,100.851,274,6,6,6,6,6,6,6,6,6,274,0.0118,0.0245,0.0506,0.0983,0.4873,0.8941,0.9492,0.972,0.989,274,0.895,1.293,1.646,2.26,5.45,10.693,12.545,14.505,16.316,274,-821.852,-828.184,-833.261,-837.833,-856.7,-874.677,-879.767,-884.083,-889.578,274,0,0,0,0,0,0,0,0.04,0.057,274,0,0,0.008,0.058,0.123,0.173,0.186,0.199,0.209,274,0,0,0,0,0,0.088,0.104,0.119,0.131,274,0.038,0.068,0.12,0.199,0.634,0.939,0.972,0.985,0.994,274,0.033,0.04,0.046,0.053,0.088,0.137,0.152,0.167,0.19,274,0.935,0.95,0.963,0.974,1.003,1.021,1.026,1.03,1.035,274,-818.605,-825.113,-829.875,-834.678,-853.593,-871.804,-876.934,-881.129,-886.193,274
"39","cov",17,1,2,2,100,2,2,0,6,4,"ACE",1642.802,1654.85,1663.528,1673.749,1709.922,1745.886,1755.389,1764.325,1776.691,256,1642.281,1654.33,1663.007,1673.228,1709.401,1745.365,1754.868,1763.805,1776.17,256,1655.474,1667.523,1676.2,1686.421,1722.594,1758.559,1768.061,1776.998,1789.363,256,0.82,0.869,0.899,0.932,1,1,1,1,1,256,2,2,2,2,2,2,2,2,2,256,0,0,0,0,0,0,0,0,0,256,40.852,45.718,50.195,55.499,74.86,96.353,103.275,108.731,114.86,256,6,6,6,6,6,6,6,6,6,256,0.0068,0.0184,0.0415,0.0903,0.4849,0.8947,0.9459,0.9718,0.9877,256,0.941,1.286,1.69,2.255,5.468,10.937,13.097,15.241,17.709,256,-817.141,-823.165,-827.503,-832.614,-850.701,-868.683,-873.434,-877.902,-884.085,256,0,0,0,0,0,0,0.02,0.047,0.067,256,0,0,0.018,0.058,0.123,0.175,0.19,0.203,0.217,256,0,0,0,0,0,0.091,0.109,0.124,0.14,256,0.025,0.055,0.103,0.186,0.632,0.94,0.97,0.985,0.994,256,0.034,0.039,0.045,0.053,0.087,0.14,0.159,0.175,0.196,256,0.94,0.956,0.966,0.977,1.002,1.018,1.022,1.025,1.028,256,-813.305,-819.555,-824.318,-829.252,-847.643,-865.736,-870.432,-875.283,-881.214,256
