"40","cov",18,2,2,2,100,2,2,0,6,4,"ACE",1699.284,1710.428,1720.254,1731.294,1768.625,1804.933,1816.145,1825.687,1834.959,62,1698.763,1709.907,1719.733,1730.773,1768.104,1804.412,1815.624,1825.166,1834.438,62,1711.956,1723.101,1732.926,1743.966,1781.297,1817.605,1828.817,1838.359,1847.631,62,0.872,0.897,0.921,0.946,1,1,1,1,1,62,2,2,2,2,2,2,2,2,2,62,0,0,0,0,0,0,0,0,0,62,52.872,58.521,63.288,68.31,88.875,111.418,118.296,124.109,131.224,62,6,6,6,6,6,6,6,6,6,62,0.0113,0.0263,0.0516,0.1005,0.5032,0.9011,0.9506,0.9764,0.9908,62,0.841,1.208,1.623,2.192,5.322,10.628,12.501,14.285,16.476,62,-845.381,-850.954,-855.866,-861.386,-880.052,-898.206,-903.812,-908.583,-913.219,62,0,0,0,0,0,0,0,0.037,0.058,62,0,0,0,0.055,0.122,0.172,0.186,0.197,0.21,62,0,0,0,0,0,0.088,0.104,0.118,0.132,62,0.037,0.072,0.122,0.202,0.648,0.944,0.973,0.988,0.995,62,0.031,0.037,0.044,0.051,0.086,0.137,0.156,0.171,0.19,62,0.957,0.966,0.974,0.982,1.003,1.015,1.018,1.021,1.024,62,-841.786,-847.764,-852.595,-858.264,-877.13,-895.638,-900.94,-905.886,-910.9,62
"41","cov",23,1,1,1,250,2,2,0,6,4,"ACE",3620.8,3637.702,3652.802,3669.06,3726.754,3780.987,3797.27,3814.099,3830.131,1,3616.638,3633.54,3648.639,3664.898,3722.592,3776.825,3793.107,3809.937,3825.969,1,3633.496,3650.398,3665.498,3681.756,3739.45,3793.684,3809.966,3826.796,3842.827,1,0.952,0.961,0.969,0.978,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,161.342,170.563,178.66,187.952,220.69,255.025,265.609,275.335,284.947,1,6,6,6,6,6,6,6,6,6,1,0.0099,0.0269,0.0502,0.099,0.4921,0.8978,0.9491,0.9748,0.9911,1,0.831,1.241,1.647,2.22,5.412,10.662,12.574,14.233,16.807,1,-1804.319,-1812.77,-1820.32,-1828.449,-1857.296,-1884.413,-1892.554,-1900.969,-1908.984,1,0,0,0,0,0,0,0,0.023,0.038,1,0,0,0.005,0.036,0.078,0.109,0.118,0.125,0.134,1,0,0,0,0,0,0.056,0.066,0.074,0.085,1,0.098,0.178,0.254,0.368,0.791,0.975,0.989,0.995,0.998,1,0.02,0.023,0.028,0.033,0.054,0.084,0.095,0.107,0.119,1,0.984,0.987,0.99,0.993,1.001,1.006,1.007,1.008,1.008,1,-1801.799,-1809.689,-1817.149,-1825.237,-1854.186,-1881.194,-1890.076,-1897.556,-1904.897,1
"42","cov",24,2,1,1,250,2,2,0,6,4,"ACE",3847.509,3867.624,3880.957,3897.341,3955.111,4013.419,4029.027,4042.523,4057.487,5,3843.347,3863.461,3876.795,3893.178,3950.949,4009.257,4024.865,4038.361,4053.325,5,3860.205,3880.32,3893.653,3910.037,3967.807,4026.115,4041.724,4055.22,4070.183,5,0.957,0.967,0.976,0.983,1,1,1,1,1,5,2,2,2,2,2,2,2,2,2,5,0,0,0,0,0,0,0,0,0,5,215.463,224.965,234.19,244.228,279.59,316.195,327.361,336.417,347.329,5,6,6,6,6,6,6,6,6,6,5,0.0081,0.0202,0.0481,0.1,0.4994,0.9056,0.951,0.9747,0.9883,5,0.919,1.24,1.617,2.148,5.353,10.645,12.693,14.994,17.335,5,-1917.673,-1927.731,-1934.397,-1942.589,-1971.474,-2000.628,-2008.433,-2015.181,-2022.662,5,0,0,0,0,0,0,0.006,0.028,0.041,5,0,0,0,0.034,0.077,0.109,0.118,0.128,0.136,5,0,0,0,0,0,0.056,0.067,0.077,0.087,5,0.086,0.15,0.248,0.37,0.795,0.977,0.989,0.995,0.998,5,0.02,0.023,0.027,0.032,0.054,0.085,0.095,0.105,0.115,5,0.986,0.989,0.992,0.994,1.001,1.005,1.005,1.006,1.006,5,-1914.635,-1923.931,-1930.87,-1939.422,-1968.416,-1997.785,-2005.338,-2012.166,-2020.066,5
"43","cov",26,1,2,1,250,2,2,0,6,4,"ACE",3796.457,3812.913,3827.842,3842.971,3901.699,3957.556,3972.009,3986.979,4001.956,1,3792.294,3808.751,3823.68,3838.809,3897.537,3953.393,3967.847,3982.816,3997.794,1,3809.153,3825.609,3840.538,3855.667,3914.395,3970.252,3984.705,3999.675,4014.652,1,0.966,0.975,0.98,0.986,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,266.361,275.167,283.515,294.049,331.937,372.459,383.921,394.804,406.981,1,6,6,6,6,6,6,6,6,6,1,0.0094,0.0257,0.0533,0.1006,0.4966,0.8969,0.9487,0.9736,0.9896,1,0.886,1.258,1.652,2.225,5.376,10.614,12.41,14.299,16.907,1,-1892.147,-1900.376,-1907.84,-1915.405,-1944.768,-1972.697,-1979.923,-1987.408,-1994.897,1,0,0,0,0,0,0,0,0.024,0.039,1,0,0,0.006,0.036,0.077,0.109,0.117,0.125,0.135,1,0,0,0,0,0,0.055,0.065,0.074,0.085,1,0.095,0.173,0.263,0.371,0.794,0.975,0.989,0.995,0.998,1,0.019,0.023,0.026,0.031,0.053,0.084,0.096,0.105,0.12,1,0.989,0.992,0.993,0.995,1.001,1.004,1.004,1.005,1.005,1,-1888.725,-1897.281,-1904.35,-1912.292,-1941.788,-1969.818,-1977.3,-1984.782,-1992.495,1
"44","cov",27,2,2,1,250,2,2,0,6,4,"ACE",3984.474,3998.011,4012.745,4030.49,4087.638,4144.227,4161.025,4174.233,4190.735,0,3980.312,3993.849,4008.583,4026.328,4083.475,4140.064,4156.863,4170.071,4186.573,0,3997.171,4010.708,4025.441,4043.187,4100.334,4156.923,4173.722,4186.929,4203.432,0,0.971,0.977,0.982,0.987,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,298.035,308.534,317.877,329.174,368.315,411.357,422.963,434.183,446.02,0,6,6,6,6,6,6,6,6,6,0,0.0113,0.0256,0.0494,0.1004,0.4797,0.9016,0.952,0.9778,0.9927,0,0.774,1.181,1.606,2.185,5.505,10.63,12.604,14.384,16.5,0,-1986.156,-1992.925,-2000.291,-2009.164,-2037.738,-2066.032,-2074.432,-2081.035,-2089.287,0,0,0,0,0,0,0,0.002,0.024,0.037,0,0,0,0,0.035,0.078,0.109,0.118,0.125,0.133,0,0,0,0,0,0,0.056,0.066,0.075,0.084,0,0.106,0.173,0.252,0.371,0.783,0.976,0.99,0.996,0.999,0,0.018,0.022,0.026,0.031,0.053,0.085,0.096,0.106,0.12,0,0.99,0.992,0.994,0.996,1,1.003,1.004,1.004,1.005,0,-1983.129,-1990.002,-1997.328,-2005.969,-2034.602,-2063.214,-2071.387,-2077.822,-2086.006,0
"45","cov",32,1,1,2,250,2,2,0,6,4,"ACE",4021.274,4035.9,4048.451,4064.948,4122.855,4178.757,4194.772,4208.024,4223.584,70,4017.112,4031.737,4044.289,4060.786,4118.692,4174.595,4190.61,4203.862,4219.422,70,4033.97,4048.596,4061.147,4077.645,4135.551,4191.453,4207.468,4220.72,4236.28,70,0.892,0.917,0.937,0.957,1,1,1,1,1,70,2,2,2,2,2,2,2,2,2,70,0,0,0,0,0,0,0,0,0,70,69.571,75.198,80.677,87.106,110.486,137.107,145.072,152.227,160.994,70,6,6,6,6,6,6,6,6,6,70,0.0082,0.0237,0.0513,0.0997,0.4974,0.8968,0.944,0.9729,0.9877,70,0.921,1.271,1.714,2.235,5.367,10.645,12.506,14.579,17.292,70,-2004.556,-2011.869,-2018.144,-2026.393,-2055.346,-2083.297,-2091.305,-2097.931,-2105.711,70,0,0,0,0,0,0,0,0.026,0.041,70,0,0,0.014,0.036,0.077,0.109,0.118,0.126,0.136,70,0,0,0,0,0,0.056,0.066,0.076,0.087,70,0.087,0.165,0.257,0.37,0.794,0.975,0.988,0.995,0.998,70,0.022,0.026,0.03,0.034,0.055,0.083,0.092,0.1,0.109,70,0.964,0.972,0.979,0.986,1.002,1.012,1.014,1.016,1.018,70,-2001.451,-2008.82,-2015.208,-2023.324,-2052.499,-2080.318,-2088.533,-2095.344,-2102.719,70
"46","cov",33,2,1,2,250,2,2,0,6,4,"ACE",4194.47,4214.26,4226.097,4241.477,4300.461,4359.02,4376.473,4389.655,4407.565,44,4190.307,4210.098,4221.935,4237.315,4296.299,4354.858,4372.311,4385.493,4403.402,44,4207.166,4226.957,4238.793,4254.173,4313.157,4371.716,4389.169,4402.352,4420.261,44,0.923,0.941,0.956,0.97,1,1,1,1,1,44,2,2,2,2,2,2,2,2,2,44,0,0,0,0,0,0,0,0,0,44,107.708,115.541,121.983,128.561,156.745,187.075,196.695,203.411,212.944,44,6,6,6,6,6,6,6,6,6,44,0.0081,0.0237,0.0481,0.0965,0.4868,0.9054,0.9506,0.9746,0.9908,44,0.836,1.244,1.627,2.15,5.455,10.746,12.688,14.58,17.156,44,-2091.154,-2101.049,-2106.967,-2114.657,-2144.149,-2173.429,-2182.155,-2188.747,-2197.701,44,0,0,0,0,0,0,0.006,0.026,0.04,44,0,0,0,0.034,0.078,0.11,0.118,0.126,0.135,44,0,0,0,0,0,0.056,0.067,0.076,0.086,44,0.087,0.165,0.248,0.363,0.787,0.977,0.989,0.995,0.998,44,0.021,0.025,0.029,0.033,0.055,0.083,0.092,0.102,0.116,44,0.974,0.98,0.985,0.99,1.001,1.008,1.01,1.011,1.012,44,-2087.598,-2096.51,-2103.937,-2111.538,-2141.02,-2170.393,-2179.096,-2185.965,-2194.041,44
"47","cov",35,1,2,2,250,2,2,0,6,4,"ACE",4170.957,4184.828,4196.876,4213.371,4272.552,4328.352,4344.347,4358.978,4372.515,52,4166.795,4180.666,4192.714,4209.208,4268.39,4324.19,4340.185,4354.816,4368.353,52,4183.653,4197.525,4209.572,4226.067,4285.248,4341.049,4357.043,4371.674,4385.211,52,0.936,0.95,0.962,0.973,1,1,1,1,1,52,2,2,2,2,2,2,2,2,2,52,0,0,0,0,0,0,0,0,0,52,131.408,139.027,146.129,154.383,184.277,216.747,225.783,234.41,244.637,52,6,6,6,6,6,6,6,6,6,52,0.0087,0.021,0.0443,0.0927,0.4962,0.9018,0.9491,0.9732,0.9918,52,0.805,1.268,1.645,2.182,5.372,10.855,12.91,14.876,17.083,52,-2079.397,-2086.333,-2092.357,-2100.604,-2130.195,-2158.095,-2166.092,-2173.408,-2180.177,52,0,0,0,0,0,0,0.01,0.028,0.04,52,0,0,0.005,0.035,0.077,0.11,0.119,0.127,0.135,52,0,0,0,0,0,0.057,0.068,0.077,0.086,52,0.091,0.154,0.237,0.355,0.793,0.976,0.989,0.995,0.998,52,0.02,0.024,0.028,0.033,0.054,0.084,0.094,0.105,0.12,52,0.979,0.983,0.987,0.991,1.001,1.007,1.008,1.009,1.01,52,-2075.19,-2082.93,-2089.512,-2097.564,-2126.832,-2155.186,-2162.635,-2170.194,-2176.903,52
"48","cov",36,2,2,2,250,2,2,0,6,4,"ACE",4317.359,4330.991,4343.78,4360.552,4419.227,4476.597,4492.061,4503.053,4523.274,0,4313.197,4326.829,4339.618,4356.389,4415.065,4472.435,4487.899,4498.891,4519.112,0,4330.055,4343.687,4356.476,4373.248,4431.924,4489.293,4504.757,4515.749,4535.97,0,0.949,0.96,0.969,0.978,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,161.569,170.385,177.243,186.74,219.729,255.207,265.408,274.657,286.742,0,6,6,6,6,6,6,6,6,6,0,0.0094,0.0226,0.0477,0.0967,0.4971,0.9007,0.947,0.9746,0.9905,0,0.849,1.241,1.673,2.194,5.368,10.732,12.701,14.692,16.814,0,-2152.598,-2159.414,-2165.809,-2174.195,-2203.533,-2232.218,-2239.949,-2245.445,-2255.556,0,0,0,0,0,0,0,0.006,0.026,0.038,0,0,0,0.01,0.035,0.077,0.11,0.118,0.126,0.134,0,0,0,0,0,0,0.056,0.067,0.076,0.085,0,0.095,0.161,0.247,0.364,0.794,0.976,0.988,0.995,0.998,0,0.02,0.023,0.028,0.033,0.055,0.084,0.094,0.104,0.117,0,0.983,0.987,0.99,0.993,1.001,1.006,1.007,1.008,1.008,0,-2148.979,-2156.321,-2162.876,-2171.095,-2200.525,-2228.925,-2236.487,-2242.918,-2251.558,0
"49","cov",41,1,1,1,500,2,2,0,6,4,"ACE",7301.041,7324.588,7341.447,7364.292,7446.558,7528.8,7552.946,7573.622,7593.668,0,7294.114,7317.661,7334.52,7357.365,7439.631,7521.873,7546.019,7566.695,7586.741,0,7313.745,7337.292,7354.151,7376.996,7459.262,7541.504,7565.65,7586.326,7606.372,0,0.975,0.98,0.985,0.989,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,354.632,367.888,377.97,391.889,438.91,488.152,501.818,514.199,529.75,0,6,6,6,6,6,6,6,6,6,0,0.011,0.0243,0.0474,0.0958,0.4835,0.8998,0.95,0.9741,0.9877,0,0.93,1.251,1.631,2.206,5.482,10.769,12.725,14.514,16.498,0,-3643.057,-3654.831,-3663.26,-3674.683,-3715.816,-3756.937,-3769.01,-3779.348,-3789.371,0,0,0,0,0,0,0,0.005,0.018,0.026,0,0,0,0,0.025,0.055,0.078,0.084,0.089,0.094,0,0,0,0,0,0,0.04,0.047,0.053,0.059,0,0.281,0.384,0.491,0.618,0.92,0.994,0.998,0.999,1,0,0.015,0.017,0.02,0.023,0.039,0.059,0.066,0.072,0.08,0,0.992,0.993,0.995,0.996,1,1.003,1.003,1.004,1.004,0,-3639.73,-3651.936,-3660.463,-3671.332,-3712.809,-3754.257,-3766.329,-3776.642,-3786.321,0
"50","cov",42,2,1,1,500,2,2,0,6,4,"ACE",7758,7780.422,7798.709,7821.196,7901.338,7981.169,8002.595,8023.393,8045.642,0,7751.073,7773.495,7791.782,7814.269,7894.412,7974.242,7995.669,8016.466,8038.715,0,7770.704,7793.126,7811.413,7833.9,7914.043,7993.873,8015.3,8036.097,8058.346,0,0.981,0.985,0.988,0.992,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,467.08,481.711,492.938,508.572,558.696,610.725,625.646,640.987,655.236,0,6,6,6,6,6,6,6,6,6,0,0.0102,0.0264,0.052,0.104,0.5062,0.9079,0.9526,0.9778,0.9921,0,0.798,1.171,1.592,2.123,5.297,10.527,12.482,14.294,16.716,0,-3871.536,-3882.748,-3891.891,-3903.135,-3943.206,-3983.121,-3993.834,-4004.233,-4015.358,0,0,0,0,0,0,0,0,0.017,0.027,0,0,0,0,0.023,0.054,0.077,0.083,0.088,0.095,0,0,0,0,0,0,0.039,0.046,0.053,0.06,0,0.272,0.397,0.507,0.634,0.927,0.995,0.998,0.999,1,0,0.013,0.016,0.019,0.022,0.037,0.058,0.066,0.073,0.082,0,0.994,0.995,0.996,0.997,1,1.002,1.003,1.003,1.003,0,-3868.284,-3879.573,-3887.97,-3899.886,-3940.436,-3980.209,-3991.254,-4001.736,-4013.233,0
"51","cov",44,1,2,1,500,2,2,0,6,4,"ACE",7643.351,7674.716,7690.988,7714.57,7798.707,7880.459,7903.49,7926.188,7948.934,0,7636.424,7667.789,7684.061,7707.643,7791.78,7873.532,7896.564,7919.262,7942.007,0,7656.055,7687.42,7703.692,7727.274,7811.412,7893.163,7916.195,7938.893,7961.638,0,0.984,0.988,0.99,0.993,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,564.344,578.875,591.369,607.917,663.037,719.75,735.222,748.053,768.233,0,6,6,6,6,6,6,6,6,6,0,0.0102,0.0254,0.0508,0.1017,0.5026,0.9015,0.9499,0.9738,0.9897,0,0.875,1.255,1.636,2.188,5.326,10.595,12.538,14.407,16.722,0,-3814.212,-3829.895,-3838.031,-3849.822,-3891.89,-3932.766,-3944.282,-3955.631,-3967.003,0,0,0,0,0,0,0,0,0.017,0.027,0,0,0,0.001,0.025,0.054,0.077,0.083,0.089,0.095,0,0,0,0,0,0,0.039,0.047,0.053,0.06,0,0.272,0.391,0.503,0.63,0.926,0.994,0.998,0.999,1,0,0.013,0.016,0.019,0.022,0.037,0.058,0.066,0.074,0.082,0,0.995,0.996,0.997,0.998,1,1.002,1.002,1.002,1.003,0,-3812.019,-3826.856,-3835.01,-3846.743,-3888.867,-3930.082,-3941.737,-3952.409,-3964.591,0
"52","cov",45,2,2,1,500,2,2,0,6,4,"ACE",8023.884,8046.238,8068.305,8090.469,8172.284,8250.174,8273.094,8293.61,8313.938,0,8016.957,8039.311,8061.378,8083.542,8165.357,8243.247,8266.167,8286.683,8307.011,0,8036.588,8058.942,8081.009,8103.173,8184.988,8262.878,8285.798,8306.314,8326.642,0,0.985,0.988,0.991,0.993,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,630.648,647.789,662.563,678.186,735.109,794.741,811.988,826.141,839.947,0,6,6,6,6,6,6,6,6,6,0,0.0096,0.0227,0.0472,0.0949,0.4882,0.8983,0.9533,0.9763,0.9906,0,0.853,1.21,1.59,2.218,5.444,10.789,12.719,14.679,16.89,0,-4004.479,-4015.655,-4026.689,-4037.771,-4078.678,-4117.623,-4129.084,-4139.342,-4149.505,0,0,0,0,0,0,0,0.005,0.019,0.027,0,0,0,0,0.025,0.055,0.078,0.084,0.089,0.095,0,0,0,0,0,0,0.04,0.047,0.054,0.06,0,0.265,0.375,0.49,0.617,0.922,0.994,0.998,0.999,1,0,0.012,0.016,0.018,0.022,0.037,0.061,0.068,0.076,0.083,0,0.995,0.996,0.997,0.998,1,1.002,1.002,1.002,1.002,0,-4000.315,-4011.642,-4023.604,-4034.623,-4075.671,-4114.816,-4126.309,-4135.754,-4146.591,0
"53","cov",50,1,1,2,500,2,2,0,6,4,"ACE",8095.101,8115.618,8134.712,8157.37,8241.035,8319.929,8342.197,8361.194,8383.697,3,8088.174,8108.691,8127.785,8150.443,8234.109,8313.002,8335.27,8354.267,8376.77,3,8107.805,8128.322,8147.416,8170.074,8253.74,8332.633,8354.901,8373.898,8396.401,3,0.949,0.958,0.968,0.978,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,3,156.771,168.076,177.388,187.44,221.064,257.466,269.265,278.512,290.309,3,6,6,6,6,6,6,6,6,6,3,0.0081,0.0222,0.0471,0.0959,0.4922,0.8959,0.9478,0.9714,0.991,3,0.838,1.297,1.661,2.243,5.408,10.756,12.745,14.724,17.331,3,-4040.087,-4050.346,-4059.892,-4071.222,-4113.054,-4152.501,-4163.635,-4173.134,-4184.385,3,0,0,0,0,0,0,0.005,0.019,0.029,3,0,0,0.006,0.026,0.055,0.078,0.084,0.089,0.096,3,0,0,0,0,0,0.04,0.047,0.054,0.061,3,0.247,0.372,0.49,0.619,0.923,0.994,0.998,0.999,1,3,0.016,0.018,0.021,0.024,0.039,0.059,0.065,0.071,0.077,3,0.983,0.986,0.989,0.993,1.001,1.006,1.007,1.007,1.008,3,-4036.184,-4047.109,-4056.632,-4068.077,-4109.722,-4149.473,-4160.641,-4170.601,-4180.212,3
"54","cov",51,2,1,2,500,2,2,0,6,4,"ACE",8447.589,8468.989,8490.075,8512.508,8593.918,8678.121,8700.196,8721.189,8745.838,7,8440.662,8462.062,8483.149,8505.581,8586.992,8671.194,8693.269,8714.262,8738.911,7,8460.293,8481.693,8502.78,8525.212,8606.623,8690.825,8712.9,8733.893,8758.542,7,0.961,0.971,0.977,0.984,1,1,1,1,1,7,2,2,2,2,2,2,2,2,2,7,0,0,0,0,0,0,0,0,0,7,239.565,250.4,260.13,270.548,312.001,354.819,366.797,376.907,389.063,7,6,6,6,6,6,6,6,6,6,7,0.0076,0.0196,0.0437,0.0941,0.5051,0.9097,0.9548,0.9771,0.9916,7,0.816,1.195,1.567,2.102,5.307,10.813,12.948,15.057,17.47,7,-4216.331,-4227.031,-4237.574,-4248.791,-4289.496,-4331.597,-4342.635,-4353.131,-4365.456,7,0,0,0,0,0,0,0.008,0.02,0.029,7,0,0,0,0.023,0.054,0.078,0.084,0.09,0.097,7,0,0,0,0,0,0.04,0.048,0.055,0.062,7,0.241,0.354,0.477,0.615,0.927,0.995,0.998,0.999,1,7,0.014,0.017,0.02,0.023,0.039,0.059,0.066,0.072,0.079,7,0.987,0.99,0.992,0.995,1.001,1.004,1.005,1.005,1.006,7,-4213.208,-4224.407,-4234.588,-4245.224,-4286.588,-4328.355,-4339.151,-4349.998,-4362.654,7
"55","cov",53,1,2,2,500,2,2,0,6,4,"ACE",8386.661,8414.935,8435.823,8457.262,8538.8,8619.003,8640.274,8659.022,8686.522,7,8379.735,8408.009,8428.897,8450.336,8531.874,8612.076,8633.347,8652.095,8679.595,7,8399.366,8427.64,8448.528,8469.967,8551.505,8631.707,8652.978,8671.726,8699.226,7,0.969,0.976,0.982,0.987,1,1,1,1,1,7,2,2,2,2,2,2,2,2,2,7,0,0,0,0,0,0,0,0,0,7,287.936,300.952,310.713,323.908,367.663,413.522,426.257,439.814,456.833,7,6,6,6,6,6,6,6,6,6,7,0.0085,0.0248,0.05,0.1021,0.5072,0.9092,0.9533,0.9762,0.9889,7,0.899,1.214,1.587,2.111,5.287,10.582,12.583,14.467,17.012,7,-4185.867,-4200.004,-4210.448,-4221.168,-4261.937,-4302.038,-4312.674,-4322.048,-4335.798,7,0,0,0,0,0,0,0,0.018,0.028,7,0,0,0,0.023,0.054,0.077,0.083,0.089,0.095,7,0,0,0,0,0,0.039,0.047,0.053,0.061,7,0.253,0.387,0.5,0.631,0.927,0.995,0.998,0.999,1,7,0.014,0.017,0.02,0.023,0.038,0.059,0.065,0.072,0.081,7,0.99,0.992,0.994,0.996,1.001,1.004,1.004,1.004,1.005,7,-4182.079,-4196.296,-4207.415,-4218.134,-4258.922,-4298.495,-4309.743,-4319.299,-4332.848,7
"56","cov",54,2,2,2,500,2,2,0,6,4,"ACE",8680.801,8704.962,8725.849,8747.848,8832.368,8915.893,8938.122,8957.233,8976.24,0,8673.874,8698.036,8718.922,8740.921,8825.442,8908.966,8931.195,8950.307,8969.313,0,8693.505,8717.667,8738.553,8760.552,8845.073,8928.597,8950.826,8969.938,8988.944,0,0.974,0.981,0.985,0.989,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,355.223,369.628,380.667,394.094,438.861,488.868,502.171,515.907,529.631,0,6,6,6,6,6,6,6,6,6,0,0.0081,0.0259,0.0485,0.1007,0.4946,0.8978,0.9461,0.9734,0.9887,0,0.901,1.265,1.687,2.225,5.392,10.621,12.675,14.32,17.196,0,-4332.937,-4345.018,-4355.461,-4366.461,-4408.721,-4450.483,-4461.597,-4471.153,-4480.657,0,0,0,0,0,0,0,0.004,0.017,0.028,0,0,0,0.008,0.025,0.055,0.077,0.084,0.088,0.096,0,0,0,0,0,0,0.039,0.047,0.053,0.061,0,0.246,0.394,0.494,0.628,0.924,0.994,0.997,0.999,1,0,0.014,0.017,0.02,0.023,0.038,0.058,0.065,0.073,0.08,0,0.991,0.994,0.995,0.996,1,1.003,1.003,1.004,1.004,0,-4328.55,-4341.822,-4352.395,-4363.578,-4405.727,-4447.37,-4458.676,-4468.256,-4478.06,0
"57","cov",59,1,1,1,1000,2,2,0,6,4,"ACE",14684.35,14714.27,14739,14770.18,14886.31,14996.52,15029.24,15056.77,15086.24,0,14674.65,14704.58,14729.31,14760.49,14876.61,14986.83,15019.55,15047.08,15076.55,0,14697.05,14726.98,14751.71,14782.89,14899.01,15009.23,15041.95,15069.48,15098.95,0,0.987,0.99,0.993,0.995,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,757.759,772.15,788.251,808.136,877.274,945.148,966.327,980.996,999.568,0,6,6,6,6,6,6,6,6,6,0,0.0084,0.0229,0.0527,0.1008,0.4935,0.9007,0.9465,0.9742,0.9887,0,0.905,1.251,1.682,2.194,5.4,10.622,12.43,14.662,17.196,0,-7333.325,-7348.288,-7360.653,-7376.243,-7434.305,-7489.413,-7505.774,-7519.539,-7534.273,0,0,0,0,0,0,0,0,0.013,0.02,0,0,0,0.005,0.017,0.039,0.055,0.059,0.063,0.068,0,0,0,0,0,0,0.028,0.033,0.038,0.043,0,0.636,0.757,0.848,0.908,0.992,1,1,1,1,0,0.01,0.012,0.014,0.016,0.027,0.041,0.046,0.05,0.056,0,0.996,0.997,0.998,0.998,1,1.001,1.002,1.002,1.002,0,-7329.262,-7345.173,-7357.507,-7373.203,-7431.149,-7486.609,-7502.477,-7516.508,-7531.378,0
